2964174789,Thom Tillis,R,North Carolina,SenThomTillis,43910797,Sherrod Brown,D,Ohio,SenSherrodBrown
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,33537967,Amy Klobuchar,D,Minnesota,amyklobuchar
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,29442313,Bernie Sanders,I,Vermont,SenSanders
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,29201047,Jeff Merkley,D,Oregon,SenJeffMerkley
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,21406834,Ed Markey,D,Massachusetts,SenMarkey
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,21269970,Roy Blunt,R,Missouri,RoyBlunt
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,21157904,Richard Burr,R,North Carolina,SenatorBurr
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,21111098,Richard Shelby,R,Alabama,SenShelby
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,20597460,Bill Nelson,D,Florida,SenBillNelson
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,20546536,Jim Inhofe,R,Oklahoma,InhofePress
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,19726613,Susan Collins,R,Maine,SenatorCollins
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,19394188,John McCain,R,Arizona,SenJohnMcCain
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,18915145,Rob Portman,R,Ohio,senrobportman
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,18695134,Bob Menendez,D,New Jersey,SenatorMenendez
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,18632666,Jerry Moran,R,Kansas,JerryMoran
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,18061669,Lisa Murkowski,R,Alaska,lisamurkowski
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,17494010,Chuck Schumer,D,New York,SenSchumer
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,16160352,Claire McCaskill,D,Missouri,clairecmc
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,16056306,Jeff Flake,R,Arizona,JeffFlake
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,15808765,Cory Booker,D,New Jersey,CoryBooker
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,15745368,Marco Rubio,R,Florida,marcorubio
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,15324851,Chris Coons,D,Delaware,ChrisCoons
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,14845376,Lindsey Graham,R,South Carolina,GrahamBlog
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,13218102,John Cornyn,R,Texas,JohnCornyn
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,11651202,Steve Daines,R,Montana,SteveDaines
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,10615232,Chuck Grassley,R,Iowa,ChuckGrassley
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,7429102,Mark Warner,D,Virginia,MarkWarner
2964174789,Thom Tillis,R,North Carolina,SenThomTillis,5558312,John Boozman,R,Arkansas,JohnBoozman
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,2964174789,Thom Tillis,R,North Carolina,SenThomTillis
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,2962923040,Ben Sasse,R,Nebraska,SenSasse
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,2891210047,Dan Sullivan,R,Alaska,SenDanSullivan
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,2863210809,David Perdue,R,Georgia,sendavidperdue
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,2856787757,Joni Ernst,R,Iowa,SenJoniErnst
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1262099252,Brian Schatz,D,Hawaii,SenBrianSchatz
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1249982359,Mitch McConnell,R,Kentucky,SenateMajLdr
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1099199839,Martin Heinrich,D,New Mexico,MartinHeinrich
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1096059529,Jim Risch,R,Idaho,SenatorRisch
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1074518754,Tammy Baldwin,D,Wisconsin,SenatorBaldwin
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1074480192,Ted Cruz,R,Texas,SenTedCruz
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1071402577,Deb Fischer,R,Nebraska,SenatorFischer
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1068481578,Angus King,I,Maine,SenAngusKing
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,1061029050,Heidi Heitkamp,D,North Dakota,SenatorHeitkamp
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,968650362,Tom Cotton,R,Arkansas,SenTomCotton
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,600463589,Mike Crapo,R,Idaho,MikeCrapo
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,555474658,Thad Cochran,R,Mississippi,SenThadCochran
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,515822213,Jon Tester,D,Montana,SenatorTester
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,476256944,Dianne Feinstein,D,California,SenFeinstein
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,382791093,John Hoeven,R,North Dakota,SenJohnHoeven
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,296361085,John Thune,R,South Dakota,SenJohnThune
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,293131808,Patty Murray,D,Washington,PattyMurray
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,291756142,Mike Enzi,R,Wyoming,SenatorEnzi
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,278124059,Richard Blumenthal,D,Connecticut,SenBlumenthal
2955485182,Mike Rounds,R,South Dakota,SenatorRounds,266133081,Dean Heller,R,Nevada,SenDeanHeller
